Area,Measure,Rectangle,Species,Year,Values
C,Landings_t_,52H1,FBM,2014,22.590631
C,Landings_t_,51H1,FBM,2014,11.919755
C,Landings_t_,50H7,FBM,2014,73.1298
C,Landings_t_,50H1,FBM,2014,209.330905
C,Landings_t_,49H7,FBM,2014,17.7398
C,Landings_t_,49H6,FBM,2014,67.888612
C,Landings_t_,49H5,FBM,2014,40.956207
C,Landings_t_,49H4,FBM,2014,3.314977
C,Landings_t_,49H2,FBM,2014,50.018107
C,Landings_t_,49H1,FBM,2014,15.413522
C,Landings_t_,49H0,FBM,2014,4.740127
C,Landings_t_,49G9,FBM,2014,23.510774
C,Landings_t_,48H4,FBM,2014,0.005297
C,Landings_t_,48H3,FBM,2014,3.693967
C,Landings_t_,48H2,FBM,2014,6.680883
B,Landings_t_,40H0,FBM,2014,0.971
B,Landings_t_,39G9,FBM,2014,0.97
B,Landings_t_,38G8,FBM,2014,0.108
B,Landings_t_,38G7,FBM,2014,0.267
B,Landings_t_,37G9,FBM,2014,139.454
B,Landings_t_,37G8,FBM,2014,0.305
B,Landings_t_,37G6,FBM,2014,3.844
B,Landings_t_,37G5,FBM,2014,0.326
A,Landings_t_,37G4,FBM,2014,5.45
A,Landings_t_,36G4,FBM,2014,359.926
C,Landings_t_,60H5,FPI,2014,0.263861
C,Landings_t_,60H4,FPI,2014,4.896
C,Landings_t_,60H3,FPI,2014,0.272
C,Landings_t_,60H2,FPI,2014,0.6946
C,Landings_t_,59H5,FPI,2014,6.320165
C,Landings_t_,59H4,FPI,2014,1.988604
C,Landings_t_,59H1,FPI,2014,1.26
C,Landings_t_,58H5,FPI,2014,3.421878
C,Landings_t_,58H4,FPI,2014,6.129733
C,Landings_t_,58H2,FPI,2014,0.012
C,Landings_t_,58H1,FPI,2014,0.324
C,Landings_t_,57H4,FPI,2014,0.0469
C,Landings_t_,57H3,FPI,2014,0.751092
C,Landings_t_,56H3,FPI,2014,0.496209
C,Landings_t_,56H2,FPI,2014,18.471782
C,Landings_t_,56H0,FPI,2014,0.2632
C,Landings_t_,55H2,FPI,2014,4.833552
C,Landings_t_,55H1,FPI,2014,29.938122
C,Landings_t_,55H0,FPI,2014,0.079345
C,Landings_t_,55G9,FPI,2014,0.128
C,Landings_t_,54H1,FPI,2014,18.22457
C,Landings_t_,54H0,FPI,2014,0.659197
C,Landings_t_,53H1,FPI,2014,4.104411
C,Landings_t_,53G8,FPI,2014,0.016437
C,Landings_t_,53G7,FPI,2014,0.002
C,Landings_t_,52H1,FPI,2014,10.390059
C,Landings_t_,52G7,FPI,2014,0.127
C,Landings_t_,51H1,FPI,2014,4.365824
C,Landings_t_,51G9,FPI,2014,0.00927
C,Landings_t_,51G7,FPI,2014,0.0266
C,Landings_t_,50H7,FPI,2014,5.323506
C,Landings_t_,50H1,FPI,2014,21.144557
C,Landings_t_,50G9,FPI,2014,0.004109
C,Landings_t_,50G8,FPI,2014,0.452
C,Landings_t_,50G7,FPI,2014,0.707
C,Landings_t_,49H7,FPI,2014,1.617556
C,Landings_t_,49H6,FPI,2014,11.318838
C,Landings_t_,49H5,FPI,2014,14.631262
C,Landings_t_,49H4,FPI,2014,2.682858
C,Landings_t_,49H2,FPI,2014,11.055497
C,Landings_t_,49H1,FPI,2014,3.88798
C,Landings_t_,49H0,FPI,2014,6.512625
C,Landings_t_,49G9,FPI,2014,11.944409
C,Landings_t_,49G8,FPI,2014,0.879
C,Landings_t_,48H7,FPI,2014,0.18
C,Landings_t_,48H6,FPI,2014,0.0666
C,Landings_t_,48H5,FPI,2014,0.3234
C,Landings_t_,48H4,FPI,2014,0.0103
C,Landings_t_,48H3,FPI,2014,10.710992
C,Landings_t_,48H2,FPI,2014,4.857503
C,Landings_t_,48H1,FPI,2014,0.064651
C,Landings_t_,48H0,FPI,2014,0.291995
C,Landings_t_,48G9,FPI,2014,0.003452
C,Landings_t_,47H7,FPI,2014,0.01
C,Landings_t_,47H4,FPI,2014,0.3647
C,Landings_t_,47H3,FPI,2014,1.9265
C,Landings_t_,47H2,FPI,2014,1.2227
C,Landings_t_,47G9,FPI,2014,0.004
C,Landings_t_,46H3,FPI,2014,40.1525
C,Landings_t_,46H2,FPI,2014,5.2933
B,Landings_t_,48G8,FPI,2014,0.001
B,Landings_t_,47G8,FPI,2014,0.01
B,Landings_t_,46G8,FPI,2014,0.058
B,Landings_t_,46G7,FPI,2014,1.2383
B,Landings_t_,46G6,FPI,2014,0.521
B,Landings_t_,45H4,FPI,2014,3.783
B,Landings_t_,45H3,FPI,2014,5.9062
B,Landings_t_,45H2,FPI,2014,4.5739
B,Landings_t_,45H1,FPI,2014,1.5465
B,Landings_t_,45G7,FPI,2014,0.02
B,Landings_t_,45G6,FPI,2014,1.301
B,Landings_t_,44H2,FPI,2014,0.042
B,Landings_t_,44H1,FPI,2014,0.0395
B,Landings_t_,44G7,FPI,2014,0.2155
B,Landings_t_,44G6,FPI,2014,2.419
B,Landings_t_,43G8,FPI,2014,0.0073
B,Landings_t_,43G7,FPI,2014,0.263
B,Landings_t_,43G6,FPI,2014,0.676
B,Landings_t_,41G6,FPI,2014,0.191
B,Landings_t_,41G5,FPI,2014,30.9635
B,Landings_t_,41G4,FPI,2014,0.4722
B,Landings_t_,40H0,FPI,2014,0.015
B,Landings_t_,40G7,FPI,2014,0.01
B,Landings_t_,40G6,FPI,2014,0.215
B,Landings_t_,38G8,FPI,2014,1.752
B,Landings_t_,37G9,FPI,2014,0.32
B,Landings_t_,37G8,FPI,2014,0.003
B,Landings_t_,37G5,FPI,2014,0.001
A,Landings_t_,43F9,FPI,2014,0.146
A,Landings_t_,40G2,FPI,2014,0.002
A,Landings_t_,40G0,FPI,2014,0.072
A,Landings_t_,39G2,FPI,2014,0.956
A,Landings_t_,39G1,FPI,2014,0.081
A,Landings_t_,39G0,FPI,2014,0.948
A,Landings_t_,38G3,FPI,2014,20.408
A,Landings_t_,38G2,FPI,2014,2.138
A,Landings_t_,38G1,FPI,2014,0.094
A,Landings_t_,37G4,FPI,2014,0.14
A,Landings_t_,37G3,FPI,2014,12.621
A,Landings_t_,37G0,FPI,2014,0.198
A,Landings_t_,36G4,FPI,2014,15.139
A,Landings_t_,36G3,FPI,2014,0.025
28.2,Landings_t_,45H1,FPI,2014,1.5465
28.2,Landings_t_,44H1,FPI,2014,0.0395
C,Landings_t_,60H5,FRO,2014,1.431551
C,Landings_t_,60H4,FRO,2014,2.702
C,Landings_t_,59H5,FRO,2014,5.182636
C,Landings_t_,59H4,FRO,2014,1.000305
C,Landings_t_,58H5,FRO,2014,6.24741
C,Landings_t_,58H4,FRO,2014,5.936069
C,Landings_t_,58H3,FRO,2014,0.084378
C,Landings_t_,57H4,FRO,2014,0.023232
C,Landings_t_,57H3,FRO,2014,6.619679
C,Landings_t_,56H3,FRO,2014,0.455653
C,Landings_t_,56H2,FRO,2014,32.506527
C,Landings_t_,55H2,FRO,2014,50.429979
C,Landings_t_,55H1,FRO,2014,9.145562
C,Landings_t_,55H0,FRO,2014,0.516456
C,Landings_t_,54H1,FRO,2014,40.142709
C,Landings_t_,54H0,FRO,2014,0.859748
C,Landings_t_,53H1,FRO,2014,3.077726
C,Landings_t_,52H1,FRO,2014,80.056228
C,Landings_t_,51H1,FRO,2014,9.223418
C,Landings_t_,51G9,FRO,2014,0.002649
C,Landings_t_,50H7,FRO,2014,18.9596
C,Landings_t_,50H1,FRO,2014,454.598407
C,Landings_t_,50H0,FRO,2014,0.5
C,Landings_t_,49H7,FRO,2014,0.8748
C,Landings_t_,49H6,FRO,2014,2.109225
C,Landings_t_,49H5,FRO,2014,11.665304
C,Landings_t_,49H4,FRO,2014,0.156273
C,Landings_t_,49H2,FRO,2014,15.844651
C,Landings_t_,49H1,FRO,2014,6.348902
C,Landings_t_,49H0,FRO,2014,3.453563
C,Landings_t_,49G9,FRO,2014,19.896645
C,Landings_t_,48H3,FRO,2014,0.370148
C,Landings_t_,48H2,FRO,2014,0.613677
B,Landings_t_,40H0,FRO,2014,0.02
B,Landings_t_,39G9,FRO,2014,1.27
B,Landings_t_,38G8,FRO,2014,0.037
B,Landings_t_,38G7,FRO,2014,0.54
B,Landings_t_,37G9,FRO,2014,127.804
B,Landings_t_,37G8,FRO,2014,0.044
B,Landings_t_,37G6,FRO,2014,0.065
B,Landings_t_,37G5,FRO,2014,1.972
A,Landings_t_,37G4,FRO,2014,64.445
A,Landings_t_,36G4,FRO,2014,770.762
B,Landings_t_,40G4,LUM,2014,0.518
B,Landings_t_,39G5,LUM,2014,0.001
A,Landings_t_,41G2,LUM,2014,27.92
A,Landings_t_,41G1,LUM,2014,0.01
A,Landings_t_,41G0,LUM,2014,0.029
A,Landings_t_,40G3,LUM,2014,1.183
A,Landings_t_,40G2,LUM,2014,120.5655
A,Landings_t_,40G1,LUM,2014,6.629
A,Landings_t_,40G0,LUM,2014,20.992
A,Landings_t_,40F9,LUM,2014,0.267
A,Landings_t_,39G3,LUM,2014,0.2535
A,Landings_t_,39G2,LUM,2014,8.794
A,Landings_t_,39G1,LUM,2014,32.517
A,Landings_t_,39G0,LUM,2014,24.866
A,Landings_t_,39F9,LUM,2014,2.449
A,Landings_t_,38G4,LUM,2014,0.034
A,Landings_t_,38G3,LUM,2014,0.844
A,Landings_t_,38G2,LUM,2014,6.504
A,Landings_t_,38G1,LUM,2014,14.847
A,Landings_t_,38G0,LUM,2014,36.494
A,Landings_t_,38F9,LUM,2014,1.211
A,Landings_t_,37G3,LUM,2014,0.18
A,Landings_t_,37G2,LUM,2014,4.021
A,Landings_t_,37G1,LUM,2014,3.271
A,Landings_t_,37G0,LUM,2014,2.644
A,Landings_t_,38G0,ANE,2014,45.9
C,Landings_t_,50G8,TUR,2014,0.004
C,Landings_t_,49H0,TUR,2014,0.001191
C,Landings_t_,49G9,TUR,2014,0.00324
B,Landings_t_,48G8,TUR,2014,0.009
B,Landings_t_,46G7,TUR,2014,0.007
B,Landings_t_,44G9,TUR,2014,0.031
B,Landings_t_,44G8,TUR,2014,0.826
B,Landings_t_,43G9,TUR,2014,0.281
B,Landings_t_,43G8,TUR,2014,3.3168
B,Landings_t_,43G7,TUR,2014,0.447
B,Landings_t_,43G6,TUR,2014,0.042
B,Landings_t_,42G8,TUR,2014,0.036
B,Landings_t_,42G6,TUR,2014,0.6365
B,Landings_t_,41H0,TUR,2014,1.921
B,Landings_t_,41G9,TUR,2014,0.004
B,Landings_t_,41G6,TUR,2014,0.3829
B,Landings_t_,41G5,TUR,2014,0.1347
B,Landings_t_,41G4,TUR,2014,0.0283
B,Landings_t_,40H0,TUR,2014,7.342
B,Landings_t_,40G8,TUR,2014,0.0011
B,Landings_t_,40G7,TUR,2014,8.166
B,Landings_t_,40G6,TUR,2014,0.1221
B,Landings_t_,40G5,TUR,2014,0.1203
B,Landings_t_,40G4,TUR,2014,4.2517
B,Landings_t_,39G8,TUR,2014,0.2772
B,Landings_t_,39G7,TUR,2014,0.546
B,Landings_t_,39G6,TUR,2014,0.4351
B,Landings_t_,39G5,TUR,2014,0.059
B,Landings_t_,39G4,TUR,2014,0.4843
B,Landings_t_,38G8,TUR,2014,3.193
B,Landings_t_,38G7,TUR,2014,7.092
B,Landings_t_,38G6,TUR,2014,3.713
B,Landings_t_,38G5,TUR,2014,0.219
B,Landings_t_,37G9,TUR,2014,1.193
B,Landings_t_,37G8,TUR,2014,0.15
B,Landings_t_,37G6,TUR,2014,1.059
B,Landings_t_,37G5,TUR,2014,4.129
A,Landings_t_,41G2,TUR,2014,0.082
A,Landings_t_,40G3,TUR,2014,0.012
A,Landings_t_,40G2,TUR,2014,0.5334
A,Landings_t_,39G4,TUR,2014,0.7136
A,Landings_t_,39G3,TUR,2014,2.04606
A,Landings_t_,39G2,TUR,2014,0.274
A,Landings_t_,38G4,TUR,2014,3.515
A,Landings_t_,38G3,TUR,2014,4.684
A,Landings_t_,38G2,TUR,2014,2.543
A,Landings_t_,38G1,TUR,2014,1.735
A,Landings_t_,38G0,TUR,2014,4.529
A,Landings_t_,38F9,TUR,2014,0.039
A,Landings_t_,37G4,TUR,2014,14.776
A,Landings_t_,37G3,TUR,2014,7.209
A,Landings_t_,37G2,TUR,2014,4.359
A,Landings_t_,37G1,TUR,2014,19.87
A,Landings_t_,37G0,TUR,2014,3.656
A,Landings_t_,36G4,TUR,2014,0.001
28.2,Landings_t_,44H1,TUR,2014,0.6068
28.2,Landings_t_,43H1,TUR,2014,1.064
28.2,Landings_t_,42H1,TUR,2014,1.005
C,Landings_t_,60H4,OTH,2014,17.3612
C,Landings_t_,60H3,OTH,2014,595.8543
C,Landings_t_,60H2,OTH,2014,699.0426
C,Landings_t_,59H3,OTH,2014,0.051
C,Landings_t_,59H2,OTH,2014,338.8391
C,Landings_t_,59H1,OTH,2014,187.977
C,Landings_t_,58H2,OTH,2014,0.055
C,Landings_t_,58H1,OTH,2014,7.6318
C,Landings_t_,57H1,OTH,2014,9.2838
C,Landings_t_,56H3,OTH,2014,6.487
C,Landings_t_,56H1,OTH,2014,0.204
C,Landings_t_,56H0,OTH,2014,25.8866
C,Landings_t_,56G9,OTH,2014,1.1
C,Landings_t_,55G9,OTH,2014,6.315
C,Landings_t_,55G8,OTH,2014,4.3117
C,Landings_t_,54H0,OTH,2014,0.0135
C,Landings_t_,54G8,OTH,2014,1.3249
C,Landings_t_,54G7,OTH,2014,1.495
C,Landings_t_,53G8,OTH,2014,7.725
C,Landings_t_,53G7,OTH,2014,11.1006
C,Landings_t_,52G9,OTH,2014,0.128
C,Landings_t_,52G8,OTH,2014,0.825
C,Landings_t_,52G7,OTH,2014,6.028
C,Landings_t_,51G9,OTH,2014,1
C,Landings_t_,51G8,OTH,2014,0.0014
C,Landings_t_,51G7,OTH,2014,3.4572
C,Landings_t_,50H0,OTH,2014,0.395
C,Landings_t_,50G9,OTH,2014,1
C,Landings_t_,50G8,OTH,2014,3.383
C,Landings_t_,50G7,OTH,2014,18.4677
C,Landings_t_,49G9,OTH,2014,0.05
C,Landings_t_,49G8,OTH,2014,25.882
C,Landings_t_,48G9,OTH,2014,0.258
C,Landings_t_,47H2,OTH,2014,0.001
C,Landings_t_,47G9,OTH,2014,0.131
C,Landings_t_,46G9,OTH,2014,6.023
B,Landings_t_,48G8,OTH,2014,1.985
B,Landings_t_,47G8,OTH,2014,1.308
B,Landings_t_,46G8,OTH,2014,1.161
B,Landings_t_,46G7,OTH,2014,15.1508
B,Landings_t_,46G6,OTH,2014,4.187
B,Landings_t_,45G8,OTH,2014,0.021
B,Landings_t_,45G7,OTH,2014,4.32
B,Landings_t_,45G6,OTH,2014,13.165
B,Landings_t_,44G9,OTH,2014,0.048
B,Landings_t_,44G8,OTH,2014,0.48
B,Landings_t_,44G7,OTH,2014,3.408
B,Landings_t_,44G6,OTH,2014,40.45
B,Landings_t_,43G8,OTH,2014,0.358
B,Landings_t_,43G7,OTH,2014,5.285
B,Landings_t_,43G6,OTH,2014,35.6735
B,Landings_t_,42G6,OTH,2014,11.446
B,Landings_t_,41H0,OTH,2014,23.9305
B,Landings_t_,41G6,OTH,2014,3.9365
B,Landings_t_,41G5,OTH,2014,8.9215
B,Landings_t_,41G4,OTH,2014,35.047
B,Landings_t_,40G5,OTH,2014,0.008
B,Landings_t_,40G4,OTH,2014,18.326
B,Landings_t_,39G8,OTH,2014,0.032
B,Landings_t_,39G6,OTH,2014,0.007
B,Landings_t_,39G4,OTH,2014,1.39
B,Landings_t_,38G8,OTH,2014,0.022
A,Landings_t_,41G2,OTH,2014,20.742
A,Landings_t_,40G3,OTH,2014,0.0395
A,Landings_t_,40G2,OTH,2014,10.472
A,Landings_t_,39G4,OTH,2014,1.281
A,Landings_t_,39G3,OTH,2014,0.2405
A,Landings_t_,39G2,OTH,2014,4.152
A,Landings_t_,38G4,OTH,2014,0.245
28.2,Landings_t_,44H1,OTH,2014,14.69245
28.2,Landings_t_,43H1,OTH,2014,10.0103
28.2,Landings_t_,42H1,OTH,2014,3.6672
A,Landings_t_,38G0,JAX,2014,276.217
C,Landings_t_,60H5,FPP,2014,0.014
C,Landings_t_,60H4,FPP,2014,0.854
C,Landings_t_,59H5,FPP,2014,2.044444
C,Landings_t_,59H4,FPP,2014,0.104962
C,Landings_t_,58H5,FPP,2014,0.597741
C,Landings_t_,58H4,FPP,2014,0.334632
C,Landings_t_,58H3,FPP,2014,0.016628
C,Landings_t_,57H3,FPP,2014,0.056096
C,Landings_t_,56H3,FPP,2014,0.065694
C,Landings_t_,56H2,FPP,2014,4.49512
C,Landings_t_,55H2,FPP,2014,0.635121
C,Landings_t_,55H1,FPP,2014,3.292423
C,Landings_t_,55H0,FPP,2014,0.027342
C,Landings_t_,54H1,FPP,2014,4.163119
C,Landings_t_,54H0,FPP,2014,0.192405
C,Landings_t_,53H1,FPP,2014,4.598088
C,Landings_t_,53H0,FPP,2014,0.001106
C,Landings_t_,53G8,FPP,2014,0.04931
C,Landings_t_,52H1,FPP,2014,21.017961
C,Landings_t_,51H1,FPP,2014,1.459498
C,Landings_t_,50H7,FPP,2014,14.894055
C,Landings_t_,50H1,FPP,2014,81.029697
C,Landings_t_,50G9,FPP,2014,0.903946
C,Landings_t_,49H7,FPP,2014,2.60423
C,Landings_t_,49H6,FPP,2014,28.147338
C,Landings_t_,49H5,FPP,2014,33.573658
C,Landings_t_,49H4,FPP,2014,14.873391
C,Landings_t_,49H2,FPP,2014,59.260689
C,Landings_t_,49H1,FPP,2014,16.362355
C,Landings_t_,49H0,FPP,2014,5.64891
C,Landings_t_,49G9,FPP,2014,24.243473
C,Landings_t_,48H6,FPP,2014,0.013
C,Landings_t_,48H5,FPP,2014,0.0272
C,Landings_t_,48H4,FPP,2014,0.0198
C,Landings_t_,48H3,FPP,2014,19.396607
C,Landings_t_,48H2,FPP,2014,17.203511
C,Landings_t_,48H1,FPP,2014,0.09899
C,Landings_t_,48H0,FPP,2014,0.022147
C,Landings_t_,47H7,FPP,2014,0.1725
C,Landings_t_,47H4,FPP,2014,0.0105
C,Landings_t_,47H3,FPP,2014,0.0419
C,Landings_t_,47H2,FPP,2014,0.002
C,Landings_t_,46H3,FPP,2014,16.6417
C,Landings_t_,46H2,FPP,2014,0.0346
B,Landings_t_,45H4,FPP,2014,155.4963
B,Landings_t_,45H3,FPP,2014,0.6327
B,Landings_t_,45H2,FPP,2014,0.057
B,Landings_t_,44H4,FPP,2014,0.124
B,Landings_t_,44H3,FPP,2014,0.002
B,Landings_t_,44H2,FPP,2014,0.002
B,Landings_t_,40H0,FPP,2014,3.874
B,Landings_t_,39G9,FPP,2014,0.565
B,Landings_t_,38G8,FPP,2014,2.035
B,Landings_t_,38G7,FPP,2014,6.481
B,Landings_t_,38G6,FPP,2014,0.015
B,Landings_t_,38G5,FPP,2014,0.013
B,Landings_t_,37G9,FPP,2014,113.252
B,Landings_t_,37G8,FPP,2014,1.68
B,Landings_t_,37G6,FPP,2014,1.5
B,Landings_t_,37G5,FPP,2014,17.496
A,Landings_t_,39G1,FPP,2014,0.004
A,Landings_t_,38G3,FPP,2014,15.779
A,Landings_t_,38G0,FPP,2014,0.001
A,Landings_t_,38F9,FPP,2014,0.004
A,Landings_t_,37G4,FPP,2014,19.918
A,Landings_t_,37G3,FPP,2014,29.11
A,Landings_t_,37G2,FPP,2014,0.836
A,Landings_t_,37G0,FPP,2014,0.008
A,Landings_t_,36G4,FPP,2014,201.584
A,Landings_t_,36G3,FPP,2014,2.174
C,Landings_t_,60H5,SAL,2014,7.002692
C,Landings_t_,60H4,SAL,2014,114.91864
C,Landings_t_,60H3,SAL,2014,31.1992
C,Landings_t_,60H2,SAL,2014,2.1256
C,Landings_t_,59H5,SAL,2014,12.001548
C,Landings_t_,59H4,SAL,2014,7.451585
C,Landings_t_,59H2,SAL,2014,7.5073
C,Landings_t_,59H1,SAL,2014,8.6181
C,Landings_t_,58H5,SAL,2014,0.742922
C,Landings_t_,58H4,SAL,2014,3.365629
C,Landings_t_,58H1,SAL,2014,8.9579
C,Landings_t_,57H3,SAL,2014,1.703755
C,Landings_t_,57H1,SAL,2014,2.4012
C,Landings_t_,56H3,SAL,2014,0.076435
C,Landings_t_,56H2,SAL,2014,14.638912
C,Landings_t_,56H0,SAL,2014,21.5415
C,Landings_t_,55H1,SAL,2014,2.263123
C,Landings_t_,55G9,SAL,2014,1.8569
C,Landings_t_,55G8,SAL,2014,2.298
C,Landings_t_,54H1,SAL,2014,1.363525
C,Landings_t_,54H0,SAL,2014,1.061104
C,Landings_t_,54G8,SAL,2014,2.4392
C,Landings_t_,54G7,SAL,2014,0.346
C,Landings_t_,53H1,SAL,2014,0.247291
C,Landings_t_,53H0,SAL,2014,0.692309
C,Landings_t_,53G8,SAL,2014,0.026759
C,Landings_t_,53G7,SAL,2014,15.1761
C,Landings_t_,52H1,SAL,2014,29.089903
C,Landings_t_,52G7,SAL,2014,2.5175
C,Landings_t_,51H1,SAL,2014,2.31933
C,Landings_t_,51G8,SAL,2014,0.0064
C,Landings_t_,51G7,SAL,2014,7.5087
C,Landings_t_,50H7,SAL,2014,6.552996
C,Landings_t_,50H1,SAL,2014,0.489865
C,Landings_t_,50G7,SAL,2014,20.2738
C,Landings_t_,49H7,SAL,2014,10.837596
C,Landings_t_,49H6,SAL,2014,21.426581
C,Landings_t_,49H5,SAL,2014,15.216521
C,Landings_t_,49H4,SAL,2014,3.429399
C,Landings_t_,49H2,SAL,2014,11.671715
C,Landings_t_,49H1,SAL,2014,1.018219
C,Landings_t_,49H0,SAL,2014,0.969112
C,Landings_t_,49G9,SAL,2014,5.96412
C,Landings_t_,48H6,SAL,2014,0.6271
C,Landings_t_,48H5,SAL,2014,0.9821
C,Landings_t_,48H4,SAL,2014,0.3707
C,Landings_t_,48H3,SAL,2014,1.762071
C,Landings_t_,48H2,SAL,2014,7.62074
C,Landings_t_,48H0,SAL,2014,2.501229
C,Landings_t_,47H7,SAL,2014,0.558
C,Landings_t_,47H6,SAL,2014,0.034
C,Landings_t_,47H4,SAL,2014,0.6059
C,Landings_t_,47H3,SAL,2014,0.5417
C,Landings_t_,47H2,SAL,2014,0.0147
C,Landings_t_,46H3,SAL,2014,0.0963
C,Landings_t_,46H2,SAL,2014,0.2218
C,Landings_t_,46H1,SAL,2014,0.0405
B,Landings_t_,47G7,SAL,2014,0.003
B,Landings_t_,46G7,SAL,2014,1.1788
B,Landings_t_,45H4,SAL,2014,0.613
B,Landings_t_,45H3,SAL,2014,0.006
B,Landings_t_,45H2,SAL,2014,0.1394
B,Landings_t_,45H1,SAL,2014,0.241
B,Landings_t_,44H4,SAL,2014,0.04
B,Landings_t_,44H3,SAL,2014,0.043
B,Landings_t_,44H2,SAL,2014,0.0317
B,Landings_t_,44H1,SAL,2014,0.012
B,Landings_t_,41H0,SAL,2014,0.0905
B,Landings_t_,41G6,SAL,2014,0.0315
B,Landings_t_,41G4,SAL,2014,2.5836
B,Landings_t_,40H0,SAL,2014,0.507
B,Landings_t_,40G8,SAL,2014,0.154
B,Landings_t_,40G7,SAL,2014,0.006
B,Landings_t_,40G6,SAL,2014,0.077
B,Landings_t_,39G9,SAL,2014,0.319
B,Landings_t_,39G8,SAL,2014,4.0715
B,Landings_t_,39G7,SAL,2014,0.099
B,Landings_t_,39G6,SAL,2014,1.9045
B,Landings_t_,39G5,SAL,2014,18.354
B,Landings_t_,39G4,SAL,2014,9.704
B,Landings_t_,39G0,SAL,2014,0.028
B,Landings_t_,38G9,SAL,2014,0.9735
B,Landings_t_,38G8,SAL,2014,4.528
B,Landings_t_,38G7,SAL,2014,0.2365
B,Landings_t_,38G6,SAL,2014,6.248
B,Landings_t_,38G5,SAL,2014,19.426
B,Landings_t_,37G9,SAL,2014,0.319
B,Landings_t_,37G8,SAL,2014,0.0605
B,Landings_t_,37G6,SAL,2014,0.0605
B,Landings_t_,37G5,SAL,2014,0.2695
A,Landings_t_,41G2,SAL,2014,0.022
A,Landings_t_,41G0,SAL,2014,0.003
A,Landings_t_,40G2,SAL,2014,0.005
A,Landings_t_,39G6,SAL,2014,0.011
A,Landings_t_,39G4,SAL,2014,42.245
A,Landings_t_,39G0,SAL,2014,0.149
A,Landings_t_,38G5,SAL,2014,0.0165
A,Landings_t_,38G4,SAL,2014,30.853
A,Landings_t_,38G3,SAL,2014,1.107
A,Landings_t_,38G2,SAL,2014,0.006
A,Landings_t_,38G0,SAL,2014,0.003
A,Landings_t_,38F9,SAL,2014,0.004
A,Landings_t_,37G4,SAL,2014,0.011
A,Landings_t_,37G3,SAL,2014,0.011
A,Landings_t_,37G2,SAL,2014,0.012
A,Landings_t_,37G0,SAL,2014,0.005
A,Landings_t_,36G4,SAL,2014,0.066
28.2,Landings_t_,45H1,SAL,2014,0.241
28.2,Landings_t_,44H1,SAL,2014,0.0601
28.2,Landings_t_,43H1,SAL,2014,0.129
28.2,Landings_t_,42H1,SAL,2014,0.086
C,Landings_t_,47H2,WHG,2014,0.045
C,Landings_t_,47G9,WHG,2014,0.007
C,Landings_t_,46G9,WHG,2014,0.075
B,Landings_t_,46G8,WHG,2014,0.005
B,Landings_t_,46G7,WHG,2014,0.004
B,Landings_t_,45H1,WHG,2014,0.001
B,Landings_t_,45H0,WHG,2014,0.011
B,Landings_t_,45G9,WHG,2014,0.013
B,Landings_t_,44H0,WHG,2014,0.002
B,Landings_t_,44G9,WHG,2014,0.056
B,Landings_t_,43G9,WHG,2014,0.008
B,Landings_t_,42G8,WHG,2014,0.007
B,Landings_t_,40G6,WHG,2014,0.006
B,Landings_t_,40G5,WHG,2014,0.057
B,Landings_t_,40G4,WHG,2014,0.5687
B,Landings_t_,39G8,WHG,2014,0.001
B,Landings_t_,39G6,WHG,2014,0.041
B,Landings_t_,39G5,WHG,2014,0.625
B,Landings_t_,39G4,WHG,2014,0.6394
B,Landings_t_,38G5,WHG,2014,0.206
A,Landings_t_,41G2,WHG,2014,0.002
A,Landings_t_,40G4,WHG,2014,0.04484
A,Landings_t_,40G2,WHG,2014,0.024
A,Landings_t_,39G4,WHG,2014,55.8864
A,Landings_t_,39G3,WHG,2014,75.7149
A,Landings_t_,39G2,WHG,2014,3.951
A,Landings_t_,39G0,WHG,2014,0.672
A,Landings_t_,39F9,WHG,2014,0.008
A,Landings_t_,38G4,WHG,2014,8.459
A,Landings_t_,38G3,WHG,2014,132.688
A,Landings_t_,38G2,WHG,2014,4.582
A,Landings_t_,38G1,WHG,2014,2.53
A,Landings_t_,38G0,WHG,2014,444.080999
A,Landings_t_,38F9,WHG,2014,0.006
A,Landings_t_,37G3,WHG,2014,1.321
A,Landings_t_,37G2,WHG,2014,0.318
A,Landings_t_,37G1,WHG,2014,30.18
A,Landings_t_,37G0,WHG,2014,1.026
B,Landings_t_,45G6,DAB,2014,0.179
B,Landings_t_,44G8,DAB,2014,0.069
B,Landings_t_,44G6,DAB,2014,0.22
B,Landings_t_,40G4,DAB,2014,0.027
B,Landings_t_,37G5,DAB,2014,2.1
A,Landings_t_,41G2,DAB,2014,1.241
A,Landings_t_,41G1,DAB,2014,0.014
A,Landings_t_,41G0,DAB,2014,0.918
A,Landings_t_,40G3,DAB,2014,0.008
A,Landings_t_,40G2,DAB,2014,9.921
A,Landings_t_,40G1,DAB,2014,4.566
A,Landings_t_,40G0,DAB,2014,9.54
A,Landings_t_,40F9,DAB,2014,0.831
A,Landings_t_,39G4,DAB,2014,0.152
A,Landings_t_,39G3,DAB,2014,0.551
A,Landings_t_,39G2,DAB,2014,2.668
A,Landings_t_,39G1,DAB,2014,17.272
A,Landings_t_,39G0,DAB,2014,57.82
A,Landings_t_,39F9,DAB,2014,9.095
A,Landings_t_,38G4,DAB,2014,0.094
A,Landings_t_,38G3,DAB,2014,4.621
A,Landings_t_,38G2,DAB,2014,54.394
